State,R&D Spend,Marketing Spend,Administration Spend,IT Spend,Logistics Spend,HR Spend,Sales Spend,Product Development Spend,Customer Support Spend,Legal Spend,Energy Spend,Research Spend,Profit
Florida,27718.58646,66620.40358,155042.5343,9937.949145,74426.72877,8013.08809,33530.59257,24437.48199,29445.70299,46897.70841,37200.95343,32173.79118,43337.94613
Florida,158532.8944,113768.6154,82583.81209,108184.8186,67847.85292,69334.60312,63243.93866,50118.24011,17027.6654,41520.50223,58880.98025,15207.7113,122914.8069
Nevada,138925.1593,114094.9105,166372.8452,72370.40585,21382.31683,26328.97262,33932.01362,28105.62265,25680.23965,42376.89032,9248.392353,23522.86045,114969.5271
Florida,186466.8397,20444.73096,38288.13085,127666.507,35895.62365,15088.18948,325865.3464,70479.13381,23263.79124,28887.93695,19149.68922,36949.08468,105847.966
California,52944.94591,231432.4504,10940.41883,58742.77688,13484.90403,19910.21707,302201.6471,45204.13738,52425.42985,19735.8653,89189.98508,23961.37602,102429.6599
Nevada,469109.3333,127868.8074,44867.43263,26905.2311,13855.84433,34019.51213,302558.6081,54420.49499,56706.18682,46793.34555,61651.37773,19452.74757,227224.774
California,281363.0979,247543.0666,71380.25344,125793.4445,67943.37889,20844.16836,287948.5107,64923.14927,94549.79466,22173.74161,95127.83692,59142.77461,214040.5944
Texas,159706.9122,255852.6603,104563.2477,83238.62548,86001.41059,26324.8393,269407.2423,25220.72718,20361.49406,27402.149,99877.50337,1619.748778,163848.5224
Nevada,204520.9434,67538.24614,124950.1824,30000.97727,96310.5258,11663.3004,193411.8066,19534.44312,64525.89531,22859.60105,38442.2913,43599.21166,129082.2225
Texas,229129.2448,198919.2772,182568.1149,108616.8318,63206.36464,24397.96448,258699.8746,105770.2064,81908.66763,28676.09738,31282.70028,63707.57776,181917.0168
Nevada,304291.2233,144323.1322,104421.5319,77644.8185,19226.03101,46210.42135,20152.81414,52613.12064,56463.90491,24054.74887,86118.89341,22032.03462,200000.9744
New York,262682.9196,264646.2377,102748.7507,91438.32137,11459.3842,35906.44294,250478.4469,50039.13955,26245.3616,3350.41037,99863.91985,48660.02934,205027.1028
Florida,460502.0669,68643.50036,14797.38692,70212.95405,81472.24618,28390.78214,312261.6937,5237.845882,26992.47277,44220.36111,63704.84095,53843.10834,213342.3117
New York,253512.1066,204954.8941,11807.75277,124648.9296,58296.89116,59969.71818,202641.5524,60259.18001,4886.052254,22775.29713,79923.79081,52746.95102,180347.5608
Texas,496157.4273,184286.8761,112476.1926,124775.2819,62210.21708,71587.28774,146217.7647,66946.19687,31238.97843,29858.23878,78611.09416,36222.1211,287065.3842
Florida,427198.2293,92113.93588,90444.82958,106989.5456,78364.74679,60786.34861,114583.5602,67502.06364,74715.76422,7820.202335,36823.29141,28379.66104,218631.0567
Nevada,112170.152,45297.26658,168640.177,17599.40385,70624.44555,27228.05547,258906.8098,85136.70915,5704.257964,1166.004551,58278.49727,67038.00177,98259.85995
Florida,465991.6552,197233.7293,36332.51902,126150.3716,83611.36703,59810.93126,278656.4735,22120.33836,22710.23297,13019.21459,83639.58024,60917.2306,269567.0156
California,67019.53496,222886.2501,9869.474113,101309.9211,6565.176641,13006.43442,349032.2019,31014.55297,70917.01735,35524.71557,69435.15987,26379.1587,80564.48015
Florida,410550.3572,98110.06641,92562.55975,105159.5766,75004.54304,11295.12106,140221.9626,97476.92536,78482.50472,5860.531976,4074.05377,9138.516361,221335.2075
California,196505.4138,195225.6182,51308.31857,55721.46038,85234.42297,28304.53593,309060.0614,113713.3034,46076.5226,45535.48458,34997.15555,6672.79609,148950.4005
Florida,440207.417,121563.6177,14674.8028,132133.3743,29327.3692,64808.48715,226735.5506,17175.99694,70109.35951,11536.1059,16158.61827,8447.802254,235877.86
California,435347.7782,215396.0306,146296.6659,109354.9968,64404.28013,20461.51153,353720.4138,60220.29699,39407.2647,11025.0871,24831.27678,47046.67953,276331.4102
Texas,404903.4461,63768.50609,26760.63499,18663.38905,32102.04432,5997.019303,213485.7828,26486.97408,16831.41126,9893.890119,90737.96879,5081.31189,192207.4416
New York,397114.9138,267613.4258,123622.3025,62351.14909,95839.13558,11405.05328,209463.7822,8148.707034,40416.79986,1685.103936,5615.542313,27617.22312,271238.8943
Nevada,159292.7782,89785.83096,59804.70128,133184.2936,4308.933671,68840.85251,233261.4472,39734.89724,58416.8142,38818.46796,23540.46977,60502.77645,113228.7841
Florida,49650.4487,113496.8664,38831.72982,8985.111851,58399.49154,51068.8795,300979.5653,18098.8274,94857.2749,43876.69203,32337.79652,24253.50515,72051.11997
New York,207460.2876,22137.12586,79051.54697,144289.6597,17483.85116,21002.89191,386052.7391,85482.03574,7806.344257,31093.97243,62454.63905,61301.3381,131463.4807
Nevada,95027.01234,37896.10263,161281.9264,102516.0601,71509.80031,44868.3702,34057.52492,64513.32423,51232.01529,10221.7991,54341.96563,59891.89602,81541.00442
Nevada,350526.0336,157179.2613,81458.2475,95443.64469,18413.13806,42678.79017,26106.66794,18116.30205,33563.05804,14978.62185,23390.40932,20420.34348,208992.1654
California,179588.866,83939.83963,151400.0816,42042.76996,24302.94293,52779.4423,375332.3833,2099.74902,51322.85773,24320.40817,18095.62459,58576.95223,118088.3931
Texas,488048.9984,251466.6666,29469.82788,38821.18473,49942.71029,19421.8168,214300.8721,97170.68883,3373.56929,47762.95163,25206.20739,60074.35442,271363.0752
Texas,324076.3179,9334.549653,155690.4268,141424.6165,91568.66005,69287.83599,247886.6908,21967.13433,31989.51012,13120.21722,51247.90342,32398.86013,161892.4915
New York,413015.4762,116832.7444,51201.99836,46144.32323,21959.72284,25440.1164,195557.3226,73139.78042,82166.94661,36850.64929,28575.423,17623.21822,215450.394
Texas,74937.08964,104516.9363,137091.6603,116774.7839,15279.76209,55836.40066,41994.69378,41093.70766,55840.23165,22532.96294,94865.04516,42180.39374,90998.2656
Florida,432387.0963,10701.65112,115327.4032,60182.02613,76138.70635,2273.847063,308395.3045,70672.82666,45607.66679,15594.52007,47458.7917,73790.40945,218254.8531
Texas,462151.0234,41688.67771,186183.2199,22609.60248,50561.3337,30439.91326,300153.7348,38562.78161,29266.9821,23339.88091,7762.009621,51529.72186,235407.8414
New York,248660.3402,127024.5891,80527.89101,3585.864059,91266.72613,28785.07562,128122.812,11345.80772,30506.20976,4489.12916,73468.10777,14660.87731,146231.2075
Texas,307063.9395,150395.0524,17902.21182,82550.08588,15514.84116,43935.26986,125964.5019,27531.05102,38927.04193,40135.68118,34226.83824,54937.79705,165533.7566
Florida,384756.8024,124265.4754,8735.319682,146415.2651,64946.86141,6746.16468,335947.3455,23378.96941,83721.50029,12921.79447,66041.91534,34749.03916,217423.2491
California,95670.92736,161626.6151,166237.4194,56632.15668,24055.03547,63420.37852,33581.11681,51934.30294,96754.10747,36545.19404,29400.24831,47730.77499,118989.4888
New York,256257.3775,180563.8441,107323.4493,54864.46543,16519.28244,18204.68334,353036.5336,79335.77023,44426.88275,4349.070201,57932.88669,58991.05877,183091.1029
California,205344.8836,7927.527233,156172.5901,52925.55944,68659.5121,54485.98738,106381.3675,32392.92292,39941.93104,47799.82925,77670.94547,41680.84077,125788.402
California,81723.25616,141908.072,50712.992,79040.48792,59774.77737,64453.75774,239228.9754,2436.322301,84808.52681,10457.73428,92944.85669,65304.73399,91313.58923
California,190091.8669,289232.2761,72291.33038,67218.40275,75727.91838,45388.27954,374717.7007,62753.54635,43263.62674,44254.36173,27590.46015,58050.29077,173258.6561
Nevada,43404.4316,158114.5226,10870.25508,132227.3648,31636.79507,59529.77333,272858.3881,73085.37923,55649.79906,40664.18727,34815.9812,49590.79386,75924.96767
Nevada,22647.83441,204874.9689,192491.0033,76817.07718,45349.19398,53286.96466,168699.7759,115581.5888,23863.2248,48425.13628,47498.10919,12912.63245,97528.40633
California,76231.48169,96999.83809,135234.2418,77148.16005,41141.69596,29086.85398,277366.0125,71147.02557,74606.75104,24416.64239,92863.1341,67039.97976,87684.10067
New York,481926.4047,233327.4566,186974.9921,22478.99602,98424.85693,64899.82458,140871.9563,57069.53457,53666.84351,36642.4674,90335.91197,74936.54124,287497.4862
Florida,279269.4726,233011.8372,56771.79945,147445.4521,29932.64672,24281.40822,114517.0745,69234.79348,81094.42047,19164.82219,10808.07145,11820.24478,196218.4864
Florida,483252.859,158782.3341,124235.4042,38995.98785,30186.9066,46125.8205,398689.8948,111420.175,78292.54027,10034.04366,14929.12292,39571.04923,262507.1779
Texas,221923.9604,292924.0779,137307.4938,12857.88198,36100.27267,59886.42139,301562.1413,99576.99933,22285.47206,22710.72071,50559.89938,21452.21062,182044.6728
New York,162789.9052,42037.31335,66922.19155,100145.6448,56894.81405,30937.51688,259664.3911,39434.46927,71847.91951,9121.701754,12448.68873,60607.34129,113043.3641
Nevada,258009.5128,9999.561142,170381.3008,90114.22278,25979.95168,24918.641,145339.4091,29233.26928,80205.38639,49120.18652,35866.92559,58008.74124,140288.4512
California,225360.7274,232196.6725,189696.4853,63441.55679,91613.7041,37288.3348,24418.52752,32253.39987,35264.61684,5716.078066,16541.76707,12129.92453,179292.1216
Texas,61775.69529,243110.8835,177546.748,64484.45061,27302.87092,65619.11605,17267.46603,61026.10373,18088.30218,29871.37445,64331.9548,70285.15443,108942.1826
Florida,324004.8942,40461.13259,149118.0603,118189.4603,89685.75742,74463.81929,223901.5959,89541.8847,1260.583402,31696.72891,95050.55231,15296.87205,167548.9812
Nevada,115858.7094,83346.93572,59105.61255,30965.47073,11244.0313,44061.58962,306002.9248,60883.08565,45639.46166,27365.8976,99679.90949,63983.46303,100855.4247
Nevada,313598.0979,10177.94719,59915.12821,123397.4912,65999.70754,53255.83022,217264.7802,9067.771104,35890.84042,33447.1084,38773.63098,37101.44841,162737.8166
California,328598.5353,91526.04018,192855.2625,98014.57286,90791.56633,72358.61616,337110.1034,87106.10335,55936.07355,6692.857976,60703.23844,26933.51119,183866.047
Florida,84492.17803,233076.8528,7005.476707,64007.52652,17706.1944,8785.201262,18203.48057,96910.44531,19616.06817,28195.90769,85914.23005,13500.90175,111722.2231
New York,40061.31728,157798.3557,144629.7448,69788.23525,96864.36905,19334.20765,149867.0702,35450.24595,86106.88922,15073.41599,13511.28313,14241.52624,96559.64769
Nevada,392573.1772,107688.2,142718.0017,39983.78666,45835.45268,57003.10049,98642.80451,80030.96297,26517.76635,47068.6271,69577.31228,53289.35382,213005.1325
California,235302.2076,114663.092,126424.4605,113312.9212,94625.79574,66075.81249,181672.8224,51764.43623,23416.5309,38341.51102,42066.67885,44484.00065,175606.8997
New York,38500.2598,5399.319586,198071.225,77905.46186,68005.18432,68705.29324,33588.67531,106805.2033,48590.69159,48653.20963,22202.32371,10644.74831,56085.00424
Florida,497484.4954,93441.15563,65816.48997,49486.47233,30857.10012,33793.46697,381881.9984,101581.8414,50386.25135,2840.247417,41469.85464,9903.130975,232988.0787
Nevada,38312.47489,195705.3288,71294.51344,90215.41713,19641.94997,8057.852281,93185.88342,63526.4078,22293.43765,14971.52558,9444.108123,6712.535407,88946.30018
New York,350567.2621,292387.3609,20393.18357,149368.6989,31069.76958,35584.73671,369311.5713,83289.15995,27914.21195,10575.70675,70149.90056,59757.62044,246105.926
New York,492002.6734,254882.944,91345.63663,66418.81739,10208.72352,19228.03263,173227.7962,106118.6144,17800.81868,1546.574778,26768.78154,57238.68473,277973.0362
New York,127198.2511,11960.51457,55904.46262,138262.3273,15242.92867,24004.51994,394282.0326,59990.3242,72127.55765,12873.96078,32517.75321,5616.048278,90820.7788
Nevada,79702.19066,270075.3784,71960.40692,53062.49231,11361.38359,62009.13699,223853.0615,38276.83812,77238.81409,34260.02319,13865.96723,45261.33597,104602.5608
Nevada,69478.62032,236043.5319,167741.4991,10100.44062,42871.41083,6966.639796,372678.9813,90686.27041,46770.52125,12323.35718,86736.59316,7689.416264,127647.267
Texas,158604.8223,235210.9565,187419.4801,32227.83174,79762.25925,66378.91618,7112.850534,27187.88432,71694.61525,25941.16883,50357.53937,72395.91588,144297.5697
Florida,59512.4474,140108.7489,41217.94904,63966.88121,14996.97187,34785.85778,300554.3284,47235.20661,73857.6038,44503.08763,58070.39402,72662.27612,70741.3366
California,349159.0574,122411.5614,77639.24165,34505.96943,13901.72288,48089.05056,361705.008,104021.5412,14689.27724,34994.1381,57804.40294,56160.4062,193431.5576
New York,40522.98108,94360.14001,186082.9596,2033.601656,64699.466,8082.526268,60189.62396,87206.25849,96651.62446,20336.82443,42228.32523,74168.92479,71699.83657
Texas,259616.8428,24379.98339,17052.64983,137420.2276,20521.11521,27651.36719,42969.71143,49053.50962,82282.16276,19250.97801,20867.93171,65104.7894,132599.3812
California,498381.4584,72329.43223,23010.30298,126894.1529,10663.39377,8086.372602,172706.1798,26554.59579,21243.86266,23331.05489,75023.00935,66454.5475,231620.2965
Texas,408845.4321,77748.07232,36744.2429,111859.2503,17518.00924,76961.95411,373803.1679,43360.23851,19430.33854,9675.030612,14451.51401,46006.9202,205198.3126
Nevada,311457.5247,147802.7356,121066.5027,26836.56016,92449.40819,64773.6703,219242.6913,34808.39376,13440.45341,32066.0376,12179.63145,25178.67666,177468.9268
New York,160064.2742,225496.0999,34342.09285,19813.80928,82325.65402,37310.98759,213345.3032,21954.62527,14699.47769,18843.48814,71594.21368,18206.13009,134743.5699
California,315708.9598,144773.8994,193774.8944,12005.50292,36052.39167,18664.60132,60744.81673,89456.61671,75068.0181,42765.90211,22466.028,26848.80174,200843.3844
California,268250.3173,22064.11259,92109.33282,109156.3199,65926.25597,74742.95331,5311.856882,30996.31654,47495.77144,38071.08034,32063.72963,50651.13898,140847.673
California,218780.8581,287547.9913,102796.0023,139463.5782,54190.29169,28223.13106,325005.3358,55045.92895,78510.4831,30915.14504,48572.29177,14639.86633,205103.0533
California,74048.0846,283103.6741,53098.43008,65719.3015,68035.30208,13717.7701,39591.95238,46917.27417,74879.23454,18845.90891,46036.42904,21432.57869,133986.3632
California,444436.0655,236630.9152,96837.24922,19632.81946,68584.44409,45489.98669,255370.6784,117867.2081,60856.65864,11286.65975,71440.75426,37976.80816,256773.265
Texas,230394.4779,297441.731,134073.1584,77834.13747,63244.66749,75558.15551,366273.4995,47539.97705,68950.29405,39031.44134,63096.31576,19410.95778,201453.3586
New York,105365.0308,165622.2882,151479.5417,53627.1223,27344.03549,1302.59295,87417.5057,10517.91545,2817.216714,24834.04585,65150.8239,47502.84991,130542.2167
Nevada,190202.0819,289016.6633,152004.2761,57474.0888,4861.635656,19811.86262,267782.7703,11689.26456,31865.98703,12012.75187,71977.3244,73930.90625,192051.0173
Nevada,212923.5787,27303.48698,117688.767,93956.93238,46101.11142,75137.36359,36085.9378,71299.69284,64144.39575,10563.55614,30676.04729,60099.05989,104797.5476
Nevada,415493.5688,112875.8207,181350.1561,108370.2808,89206.41458,14515.79138,243483.2818,72324.26266,1925.150395,9104.644321,33588.66456,53647.70252,239454.5165
Nevada,369471.0465,71487.47406,164394.5302,18369.33263,57380.22859,9946.23268,69753.02978,50832.31987,4264.717425,39080.89861,44923.77929,47034.9966,190874.4226
Texas,386959.3979,62770.75982,152624.3824,7267.354159,83406.71313,46044.79005,295701.6564,52389.39939,85336.91026,12220.37208,32131.29296,39547.88483,208936.0189
Florida,15405.31957,46536.86992,15843.07673,149160.8848,99170.80995,69085.66204,123986.3614,7417.977358,68718.46131,26805.47091,98523.91116,15738.54491,38604.0148
New York,213915.4591,188612.0243,6341.202633,36443.79564,17198.00421,38691.6756,188039.4485,62469.03474,27271.60358,23125.77169,81777.08879,71682.12598,137670.9919
California,245858.6343,235489.9474,46427.21905,9966.917686,69485.98628,79570.57628,241775.0641,61063.99757,69108.32117,29400.93406,18136.15945,20634.34416,169385.6425
Florida,19404.21564,175598.0278,134387.1008,30101.54871,67755.0638,54654.56426,72652.99721,18796.36891,79453.21024,43980.59012,2548.227276,8213.401329,70589.10443
Nevada,137308.4723,48353.99933,85183.51033,7765.76126,98015.58929,6851.91767,297946.9384,13356.88695,31372.63403,43519.62211,6192.760288,60251.19916,97205.83323
Florida,382542.0133,244281.5121,83469.22056,59988.0124,98574.47266,79433.7384,124542.9346,15705.12638,4567.700372,23102.72752,25918.2182,14873.62721,227422.2147
New York,77183.75581,192606.6386,177494.4432,120755.4641,68981.18256,33223.64471,266636.8847,13022.36133,93345.13334,1752.946286,13200.54601,30379.78396,114049.7512
California,272301.9644,119508.8833,179634.7554,52504.17856,25117.86441,23704.80017,67521.80503,73555.27527,35172.80399,21895.74648,54267.13526,3234.509335,150056.0569
California,115448.9173,203868.4372,182289.1765,67739.14422,80057.02797,45072.4555,276806.4754,24381.43564,11541.69457,30703.48333,86083.53183,11828.36746,145001.0406
New York,15939.17958,81671.96888,66206.22492,101986.8425,11595.88429,25040.29975,55634.28876,30920.18811,49693.83027,28330.4732,74201.52165,14683.08683,61054.45365
New York,128188.7142,106831.7015,139755.8835,77316.32237,78289.23111,7830.143062,173015.816,21655.08515,77078.31177,32915.46918,23129.68818,5298.400092,105846.8999
Nevada,488178.1399,275658.3237,57968.47035,129493.9615,91109.41629,1112.839103,102646.3991,114982.4012,22943.08415,8549.710891,41131.32709,52875.89957,290149.0186
California,402753.1848,90698.82917,42168.91745,130173.2799,38900.50608,36517.08488,300608.2235,102699.4781,27679.51496,32680.21984,51773.63253,67123.61587,218441.6817
Florida,480192.5557,143646.5391,41003.32918,3466.782933,63432.8942,67112.21036,108503.8268,28428.88564,25028.78369,9949.929318,81400.17325,30491.9171,256572.8617
Texas,249048.4815,267591.6355,71710.98607,117150.8534,43584.13048,46212.89966,353278.336,39980.38898,99175.63223,37775.67505,84233.9171,70091.54166,203833.1286
Texas,63770.73735,213777.7983,88841.73586,70188.57284,44338.74044,79937.37662,357268.9835,25977.24823,20542.96964,17615.29305,91152.39457,17854.37939,101631.9893
New York,278500.1496,23349.95172,167035.0884,148348.4001,31726.71802,23660.88501,82594.31951,59533.23918,57976.50148,35784.87624,51906.03455,26705.84346,139450.1171
Nevada,232644.8939,48454.39806,28378.76323,73518.34723,76450.83242,23155.95012,247469.1483,3333.653364,92601.19952,3345.414346,70038.92515,12908.22245,115532.2193
Texas,423734.9705,7313.269278,148310.5402,148060.5999,93681.47985,13620.20736,39648.46848,80892.79306,15542.76032,20985.14125,12956.43638,50024.17644,210190.2046
California,58060.46458,191121.9281,108633.7083,113676.2655,94134.33506,13961.02347,159657.1543,63255.81983,97114.56559,35546.69159,57398.31808,34169.69768,98508.48967
New York,249238.1571,137063.6605,61149.34182,38793.52292,18303.3472,23529.74108,286762.0832,107938.0325,94800.24621,12116.6553,26371.79733,49449.3844,157247.5843
Florida,83523.8457,44611.08102,101099.819,81682.45693,87599.62132,63634.36358,265472.1825,20562.72944,88572.62672,39969.0652,44308.25473,61172.31753,71661.22882
New York,169091.2042,287590.5657,63488.70361,148836.0746,74005.7127,72554.78646,251756.7644,96689.00028,22241.09561,31908.20692,64136.94981,44110.53827,164654.949
Florida,371304.9679,161249.6186,121235.9813,128914.5299,26030.90267,78031.88641,116603.6411,95243.36072,63771.45055,29790.52684,27184.62191,50582.79804,211671.8624
New York,243248.8834,76358.52176,89599.56496,16410.30028,7661.176679,19350.88267,154319.855,16134.56152,76328.25582,18323.89386,7114.135664,74884.77484,148752.8997
New York,194185.2597,152678.0535,37059.07817,106543.0555,27531.72942,70622.5061,45663.72716,48428.54767,98616.76489,24640.12205,3002.917928,24626.08046,145979.6741
New York,203293.3765,205487.9982,27733.69954,53145.77871,91308.61544,26932.15205,289014.0141,21248.1643,18861.95839,30270.11575,4171.634483,29373.95115,170487.893
Florida,235128.9165,27490.5693,111605.658,3033.374758,63684.68881,9914.403017,204036.0747,31311.73955,76836.56405,24150.64358,2818.274276,57698.56558,127591.2845
Florida,394658.1065,86037.62544,180970.5415,61715.18342,72384.41143,69731.96912,284962.4248,32326.2948,34541.31582,35217.35287,12814.79554,49293.13585,212716.9274
New York,447121.4976,243054.8198,72071.74888,36743.65442,26458.08276,51252.34514,103332.6923,67192.13089,18387.02009,22251.14972,25469.89403,15104.09946,270810.3461
Texas,478113.9964,140601.1368,147935.0209,123192.652,72219.4274,14013.74079,133153.1003,49957.90088,42716.31718,10911.38591,23679.70839,30715.63749,261951.8041
Nevada,395582.6593,166240.2569,133438.9642,51924.93011,3784.029122,34956.66934,137015.0582,113780.2037,79589.7553,11482.75536,98706.06623,37959.20304,229069.1196
Nevada,164549.3789,132680.7207,186653.2083,124473.5067,38156.81323,23693.3579,15168.25185,16038.04689,47020.13057,1284.384673,31988.59831,34131.7972,134061.3759
Nevada,347186.006,17950.48308,165091.2984,2088.494948,63048.58151,59206.77093,139713.9098,116869.364,54214.78692,15746.92806,14487.23677,15083.70986,141666.5846
Florida,224425.5308,53896.18505,115488.0255,47557.2342,15463.55999,36819.88222,322305.3065,28445.99819,99520.78161,37696.96438,55465.12933,74029.97725,147156.0638
Florida,134788.6048,136434.7834,133120.9472,37692.45172,82477.35387,79153.11566,359432.9058,92971.99843,40511.82066,39913.97273,86079.83063,61223.18217,127839.3644
Texas,422027.0739,66709.7123,180185.361,36567.96944,24268.09858,5324.853599,209696.2347,41337.42121,61924.67472,10920.90956,68449.91693,39027.11074,218658.8711
Nevada,28828.91099,19743.81345,82906.16299,12091.61973,65575.83017,29046.20602,184923.1696,18026.68605,37159.17596,47993.15585,31016.04474,54724.82124,35267.64219
Nevada,451863.3761,253876.6509,68724.96764,29694.39202,41114.51711,39070.1132,17175.72439,103088.813,39885.77899,25617.73688,57038.38366,71885.3311,263268.1197
New York,236123.9577,294451.7961,7108.161309,84221.33634,60008.31595,40747.55083,352285.7133,37754.44701,69868.43459,45931.9587,72055.88547,11757.75725,185242.4784
Florida,322228.7236,238977.1478,166177.4595,45121.43878,11637.60471,25958.92997,10139.0343,79403.7931,93850.81063,35631.49881,73354.24025,20779.47101,221319.1246
Nevada,333083.4219,256866.5519,161191.2366,63774.42778,2674.367192,58609.97968,378176.2817,68406.79853,54693.5361,36399.23773,67320.76862,43873.39853,219722.1385
Texas,448607.6929,76383.25344,25368.63103,57776.29829,91046.87831,70105.01881,198240.4182,57139.00082,77071.59297,5167.137444,87339.42163,64121.81934,222814.1504
Texas,321968.1443,288384.9578,117487.1893,131633.9289,27693.37087,75158.82486,140064.125,60002.51725,9831.449323,11779.56522,87270.33492,3864.13674,240179.5647
Nevada,310827.4565,63093.08281,95476.43114,135984.2519,82148.02328,64602.37677,370066.2818,88136.31178,21904.64571,1431.926831,58735.78282,78737.43387,178081.2525
Florida,42659.49987,285671.7941,28148.27362,74957.63181,99935.67975,68195.83559,14634.44228,11444.97678,50711.03245,36090.25438,44125.92417,36937.62163,111743.9127
Texas,264019.9308,298471.6917,196210.8043,50863.08065,21931.69454,44493.07875,234662.8335,80513.49877,2981.160639,17877.47613,64873.88897,29379.26011,204905.9614
New York,83582.8104,214958.2277,46865.69806,17806.50419,27251.90338,66245.16989,221828.3472,107601.6401,26032.6429,39545.97329,82184.77613,24125.23059,95639.06984
Texas,371342.5467,294437.4009,18110.66512,143103.6261,66623.11898,24976.80882,91631.55848,7876.795445,52222.72769,17607.87478,2553.906274,14774.1799,247577.1834
California,260988.7412,173014.235,120995.239,10913.58785,96579.41483,32479.82221,174410.5354,17737.74737,2481.158627,41147.35386,99215.70688,63534.33881,179335.5511
California,343311.6118,81564.82604,149079.002,46052.24108,91665.62047,26036.12809,262644.2823,86279.20047,27190.08234,7404.214434,19923.58969,76477.71901,172133.1096
Florida,30419.7213,133913.7863,11326.47198,46113.79777,50784.67649,37923.5995,292216.8228,53036.51614,51889.05113,9495.284681,48084.40059,33677.93563,68624.04372
Nevada,51548.08786,180100.4759,133449.9396,49419.39035,79715.91797,23560.78968,5283.159189,49022.28588,57741.77555,17702.95044,87458.91401,76241.23489,86669.44935
